epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,200.235,0.65485,0.39987,0.98778,0.99973,1,0.995,0.84705,0.32956,0.56397,0.4262,0.0004985,0.0004985,0.0004985
93,202.269,0.67552,0.40057,0.99824,0.99979,1,0.995,0.84613,0.33362,0.34492,0.42701,0.000482,0.000482,0.000482
94,204.41,0.68071,0.39151,0.98298,0.99986,1,0.995,0.84156,0.34627,0.23825,0.42902,0.0004655,0.0004655,0.0004655
95,206.536,0.65893,0.38705,0.98884,0.99985,1,0.995,0.83952,0.34667,0.23581,0.42916,0.000449,0.000449,0.000449
96,208.588,0.70365,0.39116,1.00399,0.99982,1,0.995,0.85692,0.31565,0.20083,0.42268,0.0004325,0.0004325,0.0004325
97,210.644,0.67198,0.38598,0.98875,0.99985,1,0.995,0.84073,0.34598,0.20999,0.43102,0.000416,0.000416,0.000416
98,212.748,0.67275,0.39295,0.99348,0.99986,1,0.995,0.87542,0.28663,0.19902,0.41797,0.0003995,0.0003995,0.0003995
99,214.768,0.69262,0.39776,1.01214,0.99987,1,0.995,0.85856,0.31582,0.20895,0.42243,0.000383,0.000383,0.000383
100,216.961,0.63367,0.37781,0.98374,0.99987,1,0.995,0.85632,0.31636,0.20585,0.42172,0.0003665,0.0003665,0.0003665
101,219.128,0.6641,0.37963,0.98354,0.9999,1,0.995,0.86279,0.30401,0.18793,0.41862,0.00035,0.00035,0.00035
102,221.373,0.67048,0.38396,0.98183,0.99989,1,0.995,0.85788,0.31185,0.18281,0.42042,0.0003335,0.0003335,0.0003335
103,223.586,0.65813,0.37722,0.97101,0.99989,1,0.995,0.86147,0.29846,0.183,0.41954,0.000317,0.000317,0.000317
104,225.863,0.66764,0.3927,1.00171,0.99987,1,0.995,0.80693,0.3985,0.19726,0.44848,0.0003005,0.0003005,0.0003005
105,227.938,0.64018,0.36551,0.97855,0.99985,1,0.995,0.78227,0.44965,0.21683,0.46624,0.000284,0.000284,0.000284
106,230.16,0.64959,0.37539,0.96751,0.99986,1,0.995,0.78634,0.43944,0.22673,0.46377,0.0002675,0.0002675,0.0002675
107,232.315,0.67704,0.40109,1.01827,0.99985,1,0.995,0.83024,0.36816,0.23728,0.43708,0.000251,0.000251,0.000251
108,234.474,0.62129,0.3668,0.97256,0.99983,1,0.995,0.86295,0.30965,0.24208,0.42052,0.0002345,0.0002345,0.0002345
109,236.572,0.62506,0.37997,0.97141,0.99981,1,0.995,0.88534,0.26308,0.2135,0.41022,0.000218,0.000218,0.000218
110,238.731,0.63531,0.38387,0.97288,0.99981,1,0.995,0.86913,0.29401,0.20296,0.41662,0.0002015,0.0002015,0.0002015
111,262.733,0.67468,0.36506,0.98399,0.99984,1,0.995,0.82855,0.37143,0.27086,0.43813,0.000185,0.000185,0.000185
112,264.882,0.55529,4.07571,0.86039,0.99982,1,0.995,0.79826,0.4176,0.33516,0.45367,0.0001685,0.0001685,0.0001685
113,266.997,0.58898,0.33831,0.94137,0.99979,1,0.995,0.79692,0.42018,0.38213,0.45444,0.000152,0.000152,0.000152
114,269.106,0.55187,0.33229,0.91051,0.99982,1,0.995,0.78616,0.43461,0.33147,0.45782,0.0001355,0.0001355,0.0001355
115,271.212,0.54586,0.30729,0.89864,0.99984,1,0.995,0.78856,0.43506,0.32315,0.4565,0.000119,0.000119,0.000119
116,273.369,0.5484,0.31173,0.90383,0.99985,1,0.995,0.7858,0.44088,0.2925,0.45771,0.0001025,0.0001025,0.0001025
117,275.457,0.58846,0.31688,0.95287,0.99984,1,0.995,0.80574,0.41253,0.28026,0.44829,8.6e-05,8.6e-05,8.6e-05
118,277.583,0.55297,0.30552,0.92246,0.99985,1,0.995,0.82916,0.37185,0.2342,0.43611,6.95e-05,6.95e-05,6.95e-05
119,279.636,0.56917,0.31798,0.92617,0.99985,1,0.995,0.84526,0.33637,0.2187,0.42615,5.3e-05,5.3e-05,5.3e-05
120,281.695,0.57872,0.31334,0.92016,0.99985,1,0.995,0.84418,0.33651,0.21476,0.42618,3.65e-05,3.65e-05,3.65e-05
